Regex,Alfabeto,Estados de aceptación,Estados,Transiciones,Error
(C*|C)F+|L*B*|B*A+,A B C F L,S7 S4 S5 S6 S1 S2,S0 S1 S2 S3 S4 S5 S6 S7,S3 --C--> S0 | S3 --F--> S4 | S0 --C--> S0 | S0 --F--> S4 | S7 --A--> S2 | S7 --B--> S6 | S7 --C--> S3 | S7 --F--> S4 | S7 --L--> S5 | S4 --F--> S4 | S5 --B--> S1 | S5 --L--> S5 | S6 --A--> S2 | S6 --B--> S6 | S1 --B--> S1 | S2 --A--> S2,
(L+)D*C+|A*A*II+L+,A C D I L,S2 S4,S0 S1 S2 S3 S4 S5 S6 S7,S5 --C--> S2 | S5 --D--> S1 | S5 --L--> S5 | S7 --A--> S6 | S7 --I--> S0 | S7 --L--> S5 | S1 --C--> S2 | S1 --D--> S1 | S2 --C--> S2 | S6 --A--> S6 | S6 --I--> S0 | S0 --I--> S3 | S3 --I--> S3 | S3 --L--> S4 | S4 --L--> S4,
(((I*|J)D*)L+|H+),D H I J L,S1 S2,S0 S1 S2 S3 S4 S5,S4 --D--> S0 | S4 --I--> S4 | S4 --L--> S1 | S5 --D--> S0 | S5 --H--> S2 | S5 --I--> S4 | S5 --J--> S3 | S5 --L--> S1 | S3 --D--> S0 | S3 --L--> S1 | S0 --D--> S0 | S0 --L--> S1 | S1 --L--> S1 | S2 --H--> S2,
((G)CA*L)H|C*J,A C G H J L,S2 S3,S0 S1 S2 S3 S4 S5 S6 S7,S7 --C--> S5 | S7 --G--> S0 | S7 --J--> S3 | S0 --C--> S6 | S6 --A--> S4 | S6 --L--> S1 | S4 --A--> S4 | S4 --L--> S1 | S1 --H--> S2 | S5 --C--> S5 | S5 --J--> S3,
(D+BE*|L*L*J+AE*|L*),A B D E J L,S7 S4 S1 S6 S5 S3,S0 S1 S2 S3 S4 S5 S6 S7,S0 --B--> S4 | S0 --D--> S0 | S7 --D--> S0 | S7 --J--> S2 | S7 --L--> S6 | S4 --E--> S1 | S1 --E--> S1 | S6 --J--> S2 | S6 --L--> S6 | S2 --A--> S5 | S2 --J--> S2 | S5 --E--> S3 | S3 --E--> S3,
((A*)C|G*C*CB*)|(H*),A B C G H,S7 S6 S0 S5 S3 S2,S0 S1 S2 S3 S4 S5 S6 S7,S1 --A--> S1 | S1 --C--> S0 | S7 --A--> S1 | S7 --C--> S6 | S7 --G--> S4 | S7 --H--> S2 | S6 --B--> S3 | S6 --C--> S5 | S4 --C--> S5 | S4 --G--> S4 | S5 --B--> S3 | S5 --C--> S5 | S3 --B--> S3 | S2 --H--> S2,
((C)A+J+|K*)|(C+),A C J K,S5 S4 S3 S1 S2,S0 S1 S2 S3 S4 S5,S5 --C--> S4 | S5 --K--> S1 | S4 --A--> S0 | S4 --C--> S2 | S0 --A--> S0 | S0 --J--> S3 | S3 --J--> S3 | S1 --K--> S1 | S2 --C--> S2,
((CA)B*)K+|F+A,A B C F K,S5 S1,S0 S1 S2 S3 S4 S5 S6,S2 --C--> S0 | S2 --F--> S6 | S0 --A--> S4 | S4 --B--> S3 | S4 --K--> S5 | S3 --B--> S3 | S3 --K--> S5 | S5 --K--> S5 | S6 --A--> S1 | S6 --F--> S6,
(((G+|C)D+F*))|(D),C D F G,S5 S2 S0,S0 S1 S2 S3 S4 S5,S4 --D--> S5 | S4 --G--> S4 | S3 --C--> S1 | S3 --D--> S0 | S3 --G--> S4 | S1 --D--> S5 | S5 --D--> S5 | S5 --F--> S2 | S2 --F--> S2,
((L*)BE+F+|ACC+F+|F*E)|(L*),A B C E F L,S9 S10 S7 S8 S3,S0 S1 S10 S2 S3 S4 S5 S6 S7 S8 S9,S9 --B--> S0 | S9 --L--> S9 | S10 --A--> S1 | S10 --B--> S0 | S10 --E--> S3 | S10 --F--> S4 | S10 --L--> S9 | S0 --E--> S5 | S5 --E--> S5 | S5 --F--> S7 | S7 --F--> S7 | S1 --C--> S2 | S2 --C--> S6 | S6 --C--> S6 | S6 --F--> S8 | S8 --F--> S8 | S4 --E--> S3 | S4 --F--> S4,
(I+G+D*)C|C*I*C+,C D G I,S0 S7 S3,S0 S1 S2 S3 S4 S5 S6 S7,S5 --C--> S3 | S5 --G--> S4 | S5 --I--> S5 | S6 --C--> S7 | S6 --I--> S5 | S4 --C--> S0 | S4 --D--> S1 | S4 --G--> S4 | S1 --C--> S0 | S1 --D--> S1 | S7 --C--> S7 | S7 --I--> S2 | S2 --C--> S3 | S2 --I--> S2 | S3 --C--> S3,
L+I|J+H+E|L,E H I J L,S6 S0 S1,S0 S1 S2 S3 S4 S5 S6,S2 --I--> S0 | S2 --L--> S2 | S6 --I--> S0 | S6 --L--> S2 | S3 --J--> S4 | S3 --L--> S6 | S4 --H--> S5 | S4 --J--> S4 | S5 --E--> S1 | S5 --H--> S5,
((C*)G*)F+,C F G,S1,S0 S1 S2 S3,S2 --C--> S2 | S2 --F--> S1 | S2 --G--> S0 | S3 --C--> S2 | S3 --F--> S1 | S3 --G--> S0 | S0 --F--> S1 | S0 --G--> S0 | S1 --F--> S1,
(D+I+|J+KI+H|H+BD|C+L|J*),B C D H I J K L,S11 S9 S10 S6 S3 S2,S0 S1 S10 S11 S2 S3 S4 S5 S6 S7 S8 S9,S4 --D--> S4 | S4 --I--> S9 | S11 --C--> S8 | S11 --D--> S4 | S11 --H--> S7 | S11 --J--> S10 | S9 --I--> S9 | S10 --J--> S10 | S10 --K--> S0 | S0 --I--> S5 | S5 --H--> S6 | S5 --I--> S5 | S7 --B--> S1 | S7 --H--> S7 | S1 --D--> S3 | S8 --C--> S8 | S8 --L--> S2,
(((A+|FJ*FK*E+)F))|(D+),A D E F J K,S0 S6,S0 S1 S2 S3 S4 S5 S6 S7 S8,S7 --A--> S7 | S7 --F--> S0 | S3 --A--> S7 | S3 --D--> S6 | S3 --F--> S4 | S4 --F--> S5 | S4 --J--> S1 | S1 --F--> S5 | S1 --J--> S1 | S5 --E--> S8 | S5 --K--> S2 | S2 --E--> S8 | S2 --K--> S2 | S8 --E--> S8 | S8 --F--> S0 | S6 --D--> S6,
((A+|I*)CJ*|I+),A C I J,S4 S1 S0,S0 S1 S2 S3 S4,S2 --A--> S2 | S2 --C--> S1 | S3 --A--> S2 | S3 --C--> S1 | S3 --I--> S4 | S4 --C--> S1 | S4 --I--> S4 | S1 --J--> S0 | S0 --J--> S0,
((((E+|GI)EE*)B)D|K+K*L+|F+),B D E F G I K L,S3 S8 S6,S0 S1 S10 S11 S12 S13 S2 S3 S4 S5 S6 S7 S8 S9,S7 --E--> S12 | S13 --B--> S1 | S13 --E--> S13 | S12 --B--> S1 | S12 --E--> S13 | S9 --E--> S7 | S9 --F--> S6 | S9 --G--> S0 | S9 --K--> S10 | S0 --I--> S2 | S2 --E--> S5 | S5 --B--> S1 | S5 --E--> S4 | S4 --B--> S1 | S4 --E--> S4 | S1 --D--> S3 | S11 --K--> S11 | S11 --L--> S8 | S10 --K--> S11 | S10 --L--> S8 | S8 --L--> S8 | S6 --F--> S6,
(((D+)C*|BAJ|E*)A+),A B C D E J,S3,S0 S1 S2 S3 S4 S5 S6 S7,S7 --A--> S3 | S7 --C--> S5 | S7 --D--> S7 | S6 --A--> S3 | S6 --B--> S0 | S6 --D--> S7 | S6 --E--> S4 | S5 --A--> S3 | S5 --C--> S5 | S0 --A--> S1 | S1 --J--> S2 | S2 --A--> S3 | S4 --A--> S3 | S4 --E--> S4 | S3 --A--> S3,
((((K+)F*)D)C|GE+)|(A+),A C D E F G K,S2 S6 S5,S0 S1 S2 S3 S4 S5 S6 S7,S7 --D--> S0 | S7 --F--> S3 | S7 --K--> S7 | S4 --A--> S5 | S4 --G--> S1 | S4 --K--> S7 | S3 --D--> S0 | S3 --F--> S3 | S0 --C--> S2 | S1 --E--> S6 | S6 --E--> S6 | S5 --A--> S5,
(EG|JG*K*L+)|(D),D E G J K L,S2 S5 S1,S0 S1 S2 S3 S4 S5 S6 S7,S4 --D--> S1 | S4 --E--> S0 | S4 --J--> S7 | S0 --G--> S2 | S7 --G--> S6 | S7 --K--> S3 | S7 --L--> S5 | S6 --G--> S6 | S6 --K--> S3 | S6 --L--> S5 | S3 --K--> S3 | S3 --L--> S5 | S5 --L--> S5,
J*HA+|FB*D|H,A B D F H J,S3 S6 S1,S0 S1 S2 S3 S4 S5 S6 S7,S2 --H--> S0 | S2 --J--> S2 | S7 --F--> S5 | S7 --H--> S3 | S7 --J--> S2 | S0 --A--> S6 | S3 --A--> S6 | S6 --A--> S6 | S5 --B--> S4 | S5 --D--> S1 | S4 --B--> S4 | S4 --D--> S1,
((F*|HB*)A*)|(K+),A B F H K,S2 S5 S4 S3 S0 S1,S0 S1 S2 S3 S4 S5,S2 --A--> S0 | S2 --F--> S2 | S5 --A--> S0 | S5 --F--> S2 | S5 --H--> S4 | S5 --K--> S1 | S4 --A--> S0 | S4 --B--> S3 | S3 --A--> S0 | S3 --B--> S3 | S0 --A--> S0 | S1 --K--> S1,
((J+G*|CH*)L*|B)|(A),A B C G H J L,S7 S4 S6 S5 S2 S1 S0,S0 S1 S2 S3 S4 S5 S6 S7,S7 --G--> S4 | S7 --J--> S7 | S7 --L--> S2 | S3 --A--> S0 | S3 --B--> S1 | S3 --C--> S6 | S3 --J--> S7 | S4 --G--> S4 | S4 --L--> S2 | S6 --H--> S5 | S6 --L--> S2 | S5 --H--> S5 | S5 --L--> S2 | S2 --L--> S2,
(L+|EA+E+),A E L,S2 S4,S0 S1 S2 S3 S4,S2 --L--> S2 | S1 --E--> S0 | S1 --L--> S2 | S0 --A--> S3 | S3 --A--> S3 | S3 --E--> S4 | S4 --E--> S4,
((C+I*)D)A+|BL,A B C D I L,S5 S2,S0 S1 S2 S3 S4 S5 S6,S6 --C--> S6 | S6 --D--> S0 | S6 --I--> S4 | S3 --B--> S1 | S3 --C--> S6 | S4 --D--> S0 | S4 --I--> S4 | S0 --A--> S5 | S5 --A--> S5 | S1 --L--> S2,
(A*G*|A+D|G+E*|F*B*KJ+)C+,A B C D E F G J K,S2,S0 S1 S10 S2 S3 S4 S5 S6 S7 S8 S9,S9 --A--> S9 | S9 --C--> S2 | S9 --D--> S3 | S9 --G--> S6 | S10 --A--> S9 | S10 --B--> S1 | S10 --C--> S2 | S10 --F--> S7 | S10 --G--> S8 | S10 --K--> S0 | S8 --C--> S2 | S8 --E--> S4 | S8 --G--> S8 | S6 --C--> S2 | S6 --G--> S6 | S3 --C--> S2 | S4 --C--> S2 | S4 --E--> S4 | S7 --B--> S1 | S7 --F--> S7 | S7 --K--> S0 | S1 --B--> S1 | S1 --K--> S0 | S0 --J--> S5 | S5 --C--> S2 | S5 --J--> S5 | S2 --C--> S2,
(L+|J*G+)GII*L+D|H+L+,D G H I J L,S1 S7,S0 S1 S10 S11 S2 S3 S4 S5 S6 S7 S8 S9,S8 --G--> S0 | S8 --L--> S8 | S10 --G--> S9 | S10 --H--> S6 | S10 --J--> S2 | S10 --L--> S8 | S2 --G--> S9 | S2 --J--> S2 | S9 --G--> S11 | S11 --G--> S11 | S11 --I--> S4 | S0 --I--> S4 | S4 --I--> S3 | S4 --L--> S5 | S3 --I--> S3 | S3 --L--> S5 | S5 --D--> S1 | S5 --L--> S5 | S6 --H--> S6 | S6 --L--> S7 | S7 --L--> S7,
(E*AL+)E|A*J+,A E J L,S1 S5,S0 S1 S2 S3 S4 S5 S6 S7,S2 --A--> S0 | S2 --E--> S2 | S7 --A--> S6 | S7 --E--> S2 | S7 --J--> S5 | S0 --L--> S4 | S6 --A--> S3 | S6 --J--> S5 | S6 --L--> S4 | S4 --E--> S1 | S4 --L--> S4 | S3 --A--> S3 | S3 --J--> S5 | S5 --J--> S5,
((DC|E*KG*BJ*C+|D))|(G+),B C D E G J K,S4 S0 S8 S7,S0 S1 S2 S3 S4 S5 S6 S7 S8 S9,S9 --D--> S4 | S9 --E--> S1 | S9 --G--> S7 | S9 --K--> S5 | S4 --C--> S0 | S1 --E--> S1 | S1 --K--> S5 | S5 --B--> S6 | S5 --G--> S2 | S2 --B--> S6 | S2 --G--> S2 | S6 --C--> S8 | S6 --J--> S3 | S3 --C--> S8 | S3 --J--> S3 | S8 --C--> S8 | S7 --G--> S7,
(K*BL+D+),B D K L,S3,S0 S1 S2 S3 S4,S1 --B--> S0 | S1 --K--> S1 | S2 --B--> S0 | S2 --K--> S1 | S0 --L--> S4 | S4 --D--> S3 | S4 --L--> S4 | S3 --D--> S3,
(B+|F+)C+|JA*|D+,A B C D F J,S4 S5 S0 S1,S0 S1 S2 S3 S4 S5 S6,S2 --B--> S2 | S2 --C--> S4 | S6 --B--> S2 | S6 --D--> S1 | S6 --F--> S3 | S6 --J--> S5 | S3 --C--> S4 | S3 --F--> S3 | S4 --C--> S4 | S5 --A--> S0 | S0 --A--> S0 | S1 --D--> S1,
((((((G|EE+)A)F*)E+)I|CF+|D*)J*),A C D E F G I J,S11 S8 S10 S9 S3,S0 S1 S10 S11 S2 S3 S4 S5 S6 S7 S8 S9,S11 --C--> S1 | S11 --D--> S9 | S11 --E--> S0 | S11 --G--> S2 | S11 --J--> S3 | S2 --A--> S5 | S0 --E--> S7 | S7 --A--> S5 | S7 --E--> S7 | S5 --E--> S6 | S5 --F--> S4 | S4 --E--> S6 | S4 --F--> S4 | S6 --E--> S6 | S6 --I--> S8 | S8 --J--> S3 | S1 --F--> S10 | S10 --F--> S10 | S10 --J--> S3 | S9 --D--> S9 | S9 --J--> S3 | S3 --J--> S3,
(((G*C)G|FAA*H))|(A*),A C F G H,S8 S2 S3 S6,S0 S1 S2 S3 S4 S5 S6 S7 S8,S4 --C--> S0 | S4 --G--> S4 | S8 --A--> S6 | S8 --C--> S0 | S8 --F--> S1 | S8 --G--> S4 | S0 --G--> S2 | S1 --A--> S7 | S7 --A--> S5 | S7 --H--> S3 | S5 --A--> S5 | S5 --H--> S3 | S6 --A--> S6,
(G*|G*C+H+F+)I+J*,C F G H I J,S4 S0,S0 S1 S2 S3 S4 S5 S6,S5 --C--> S1 | S5 --G--> S5 | S5 --I--> S4 | S6 --C--> S1 | S6 --G--> S5 | S6 --I--> S4 | S1 --C--> S1 | S1 --H--> S2 | S2 --F--> S3 | S2 --H--> S2 | S3 --F--> S3 | S3 --I--> S4 | S4 --I--> S4 | S4 --J--> S0 | S0 --J--> S0,
(K+|IB+C*D*),B C D I K,S3 S5 S4 S2,S0 S1 S2 S3 S4 S5,S3 --K--> S3 | S1 --I--> S0 | S1 --K--> S3 | S0 --B--> S5 | S5 --B--> S5 | S5 --C--> S4 | S5 --D--> S2 | S4 --C--> S4 | S4 --D--> S2 | S2 --D--> S2,
(AA+A)G+|FD*K,A D F G K,S5 S1,S0 S1 S2 S3 S4 S5 S6 S7,S2 --A--> S0 | S2 --F--> S6 | S0 --A--> S4 | S4 --A--> S7 | S7 --A--> S7 | S7 --G--> S5 | S5 --G--> S5 | S6 --D--> S3 | S6 --K--> S1 | S3 --D--> S3 | S3 --K--> S1,
((C*|L*C+)F+)E*|ID+B+|LJ+|C*,B C D E F I J L,S9 S10 S8 S5 S7 S6,S0 S1 S10 S2 S3 S4 S5 S6 S7 S8 S9,S9 --C--> S9 | S9 --F--> S8 | S10 --C--> S9 | S10 --F--> S8 | S10 --I--> S0 | S10 --L--> S3 | S1 --C--> S4 | S1 --L--> S1 | S3 --C--> S4 | S3 --J--> S6 | S3 --L--> S1 | S4 --C--> S4 | S4 --F--> S8 | S8 --E--> S5 | S8 --F--> S8 | S5 --E--> S5 | S0 --D--> S2 | S2 --B--> S7 | S2 --D--> S2 | S7 --B--> S7 | S6 --J--> S6,
(DA+G|H)KD*JC,A C D G H J K,S0,S0 S1 S2 S3 S4 S5 S6 S7 S8,S3 --D--> S1 | S3 --H--> S5 | S1 --A--> S7 | S7 --A--> S7 | S7 --G--> S4 | S4 --K--> S8 | S5 --K--> S8 | S8 --D--> S6 | S8 --J--> S2 | S6 --D--> S6 | S6 --J--> S2 | S2 --C--> S0,
(I*J*HL+)K+,H I J K L,S2,S0 S1 S2 S3 S4 S5,S4 --H--> S0 | S4 --I--> S4 | S4 --J--> S1 | S5 --H--> S0 | S5 --I--> S4 | S5 --J--> S1 | S1 --H--> S0 | S1 --J--> S1 | S0 --L--> S3 | S3 --K--> S2 | S3 --L--> S3 | S2 --K--> S2,
(((KD)E+))|(E*),D E K,S4 S3 S2,S0 S1 S2 S3 S4,S4 --E--> S2 | S4 --K--> S0 | S0 --D--> S1 | S1 --E--> S3 | S3 --E--> S3 | S2 --E--> S2,
C+C+|HD,C D H,S4 S1,S0 S1 S2 S3 S4,S3 --C--> S4 | S4 --C--> S4 | S2 --C--> S3 | S2 --H--> S0 | S0 --D--> S1,
(L+E*IE*K|I)|(E+),E I K L,S0 S1 S6,S0 S1 S2 S3 S4 S5 S6 S7,S7 --E--> S2 | S7 --I--> S5 | S7 --L--> S7 | S4 --E--> S6 | S4 --I--> S1 | S4 --L--> S7 | S2 --E--> S2 | S2 --I--> S5 | S5 --E--> S3 | S5 --K--> S0 | S3 --E--> S3 | S3 --K--> S0 | S6 --E--> S6,
(AK+)I*|A,A I K,S1 S3 S2,S0 S1 S2 S3,S0 --A--> S1 | S1 --K--> S3 | S3 --I--> S2 | S3 --K--> S3 | S2 --I--> S2,
((((L+L+)CE+)A*|B+L|KJ)J+),A B C E J K L,S4,S0 S1 S10 S2 S3 S4 S5 S6 S7 S8 S9,S5 --L--> S9 | S9 --C--> S0 | S9 --L--> S9 | S6 --B--> S7 | S6 --K--> S1 | S6 --L--> S5 | S0 --E--> S10 | S10 --A--> S8 | S10 --E--> S10 | S10 --J--> S4 | S8 --A--> S8 | S8 --J--> S4 | S7 --B--> S7 | S7 --L--> S3 | S3 --J--> S4 | S1 --J--> S2 | S2 --J--> S4 | S4 --J--> S4,
(K)KHC+A+D+,A C D H K,S4,S0 S1 S2 S3 S4 S5 S6,S0 --K--> S1 | S1 --K--> S2 | S2 --H--> S3 | S3 --C--> S5 | S5 --A--> S6 | S5 --C--> S5 | S6 --A--> S6 | S6 --D--> S4 | S4 --D--> S4,
(E+)E*JGF+|H+,E F G H J,S3 S4,S0 S1 S2 S3 S4 S5 S6,S6 --E--> S6 | S6 --J--> S0 | S5 --E--> S6 | S5 --J--> S0 | S2 --E--> S5 | S2 --H--> S4 | S0 --G--> S1 | S1 --F--> S3 | S3 --F--> S3 | S4 --H--> S4,
(B)BBJ+C+|D*J*|A*,A B C D J,S8 S6 S7 S5 S3,S0 S1 S2 S3 S4 S5 S6 S7 S8,S8 --A--> S3 | S8 --B--> S0 | S8 --D--> S7 | S8 --J--> S5 | S0 --B--> S1 | S1 --B--> S2 | S2 --J--> S4 | S4 --C--> S6 | S4 --J--> S4 | S6 --C--> S6 | S7 --D--> S7 | S7 --J--> S5 | S5 --J--> S5 | S3 --A--> S3,
(((E+)J*G+I+)I*|C+J+|L+C+)|(J+),C E G I J L,S10 S9 S7 S5 S4,S0 S1 S10 S2 S3 S4 S5 S6 S7 S8 S9,S8 --E--> S8 | S8 --G--> S1 | S8 --J--> S0 | S6 --C--> S2 | S6 --E--> S8 | S6 --J--> S4 | S6 --L--> S3 | S0 --G--> S1 | S0 --J--> S0 | S1 --G--> S1 | S1 --I--> S9 | S10 --I--> S10 | S9 --I--> S10 | S2 --C--> S2 | S2 --J--> S7 | S7 --J--> S7 | S3 --C--> S5 | S3 --L--> S3 | S5 --C--> S5 | S4 --J--> S4,
(D*H+B*A*HB+F*|C*)|(K),A B C D F H K,S9 S11 S7 S4 S5 S1,S0 S1 S10 S11 S2 S3 S4 S5 S6 S7 S8 S9,S2 --D--> S2 | S2 --H--> S8 | S9 --C--> S5 | S9 --D--> S2 | S9 --H--> S8 | S9 --K--> S1 | S8 --A--> S3 | S8 --B--> S6 | S8 --H--> S10 | S10 --A--> S3 | S10 --B--> S11 | S10 --H--> S10 | S6 --A--> S3 | S6 --B--> S6 | S6 --H--> S0 | S11 --A--> S3 | S11 --B--> S11 | S11 --F--> S4 | S11 --H--> S0 | S3 --A--> S3 | S3 --H--> S0 | S0 --B--> S7 | S7 --B--> S7 | S7 --F--> S4 | S4 --F--> S4 | S5 --C--> S5,
((((J*|CK)CL*HI*)F*)J+|J+)|(I),C F H I J K L,S9 S5 S0,S0 S1 S10 S2 S3 S4 S5 S6 S7 S8 S9,S9 --C--> S4 | S9 --J--> S9 | S10 --C--> S6 | S10 --I--> S0 | S10 --J--> S9 | S6 --H--> S8 | S6 --K--> S1 | S6 --L--> S2 | S1 --C--> S4 | S4 --H--> S8 | S4 --L--> S2 | S2 --H--> S8 | S2 --L--> S2 | S8 --F--> S3 | S8 --I--> S7 | S8 --J--> S5 | S7 --F--> S3 | S7 --I--> S7 | S7 --J--> S5 | S3 --F--> S3 | S3 --J--> S5 | S5 --J--> S5,
(E*H+I+I|CD+|J*)K*H*J*|G,C D E G H I J K,S12 S8 S11 S10 S9 S7 S6 S3 S1,S0 S1 S10 S11 S12 S2 S3 S4 S5 S6 S7 S8 S9,S2 --E--> S2 | S2 --H--> S4 | S12 --C--> S0 | S12 --E--> S2 | S12 --G--> S1 | S12 --H--> S8 | S12 --J--> S9 | S12 --K--> S7 | S4 --H--> S4 | S4 --I--> S5 | S8 --H--> S8 | S8 --I--> S5 | S8 --J--> S3 | S5 --I--> S11 | S11 --H--> S6 | S11 --I--> S11 | S11 --J--> S3 | S11 --K--> S7 | S0 --D--> S10 | S10 --D--> S10 | S10 --H--> S6 | S10 --J--> S3 | S10 --K--> S7 | S9 --H--> S6 | S9 --J--> S9 | S9 --K--> S7 | S7 --H--> S6 | S7 --J--> S3 | S7 --K--> S7 | S6 --H--> S6 | S6 --J--> S3 | S3 --J--> S3,
(((K|E+KH+|E+I+)I*|B*))|(D),B D E H I K,S9 S4 S7 S8 S6 S2 S3 S1,S0 S1 S2 S3 S4 S5 S6 S7 S8 S9,S9 --B--> S3 | S9 --D--> S1 | S9 --E--> S5 | S9 --K--> S4 | S4 --I--> S2 | S5 --E--> S5 | S5 --I--> S6 | S5 --K--> S0 | S0 --H--> S7 | S7 --H--> S7 | S7 --I--> S2 | S8 --I--> S8 | S6 --I--> S8 | S2 --I--> S2 | S3 --B--> S3,
(((D*A)B*)K|K+)|(D),A B D K,S4 S0 S5,S0 S1 S2 S3 S4 S5 S6,S1 --A--> S3 | S1 --D--> S1 | S4 --A--> S3 | S4 --D--> S1 | S6 --A--> S3 | S6 --D--> S4 | S6 --K--> S5 | S3 --B--> S2 | S3 --K--> S0 | S2 --B--> S2 | S2 --K--> S0 | S5 --K--> S5,
(H*C*LG)|(B*),B C G H L,S5 S1 S3,S0 S1 S2 S3 S4 S5,S4 --C--> S2 | S4 --H--> S4 | S4 --L--> S0 | S5 --B--> S3 | S5 --C--> S2 | S5 --H--> S4 | S5 --L--> S0 | S2 --C--> S2 | S2 --L--> S0 | S0 --G--> S1 | S3 --B--> S3,
((B|A+J|LH+GL*K+))|(E),A B E G H J K L,S2 S3 S8 S1,S0 S1 S2 S3 S4 S5 S6 S7 S8 S9,S9 --A--> S5 | S9 --B--> S2 | S9 --E--> S1 | S9 --L--> S0 | S5 --A--> S5 | S5 --J--> S3 | S0 --H--> S6 | S6 --G--> S7 | S6 --H--> S6 | S7 --K--> S8 | S7 --L--> S4 | S4 --K--> S8 | S4 --L--> S4 | S8 --K--> S8,
(B*HF+FH+I|D)|(K*),B D F H I K,S8 S1 S2 S4,S0 S1 S2 S3 S4 S5 S6 S7 S8,S3 --B--> S3 | S3 --H--> S0 | S8 --B--> S3 | S8 --D--> S2 | S8 --H--> S0 | S8 --K--> S4 | S0 --F--> S5 | S5 --F--> S7 | S7 --F--> S7 | S7 --H--> S6 | S6 --H--> S6 | S6 --I--> S1 | S4 --K--> S4,
(BK*G+)|(C),B C G K,S4 S0,S0 S1 S2 S3 S4,S1 --B--> S3 | S1 --C--> S0 | S3 --G--> S4 | S3 --K--> S2 | S2 --G--> S4 | S2 --K--> S2 | S4 --G--> S4,
((HL)J*)J+H*J+|A+JI|H*,A H I J L,S8 S6 S10 S7 S1 S3,S0 S1 S10 S2 S3 S4 S5 S6 S7 S8 S9,S8 --A--> S5 | S8 --H--> S6 | S6 --H--> S3 | S6 --L--> S4 | S4 --J--> S9 | S9 --H--> S2 | S9 --J--> S10 | S10 --H--> S2 | S10 --J--> S10 | S2 --H--> S2 | S2 --J--> S7 | S7 --J--> S7 | S5 --A--> S5 | S5 --J--> S0 | S0 --I--> S1 | S3 --H--> S3,
H+|B+EH*C*,B C E H,S2 S5 S4 S1,S0 S1 S2 S3 S4 S5,S2 --H--> S2 | S0 --B--> S3 | S0 --H--> S2 | S3 --B--> S3 | S3 --E--> S5 | S5 --C--> S1 | S5 --H--> S4 | S4 --C--> S1 | S4 --H--> S4 | S1 --C--> S1,
(E+FL*)|(K*),E F K L,S4 S3 S0 S1,S0 S1 S2 S3 S4,S2 --E--> S2 | S2 --F--> S3 | S4 --E--> S2 | S4 --K--> S1 | S3 --L--> S0 | S0 --L--> S0 | S1 --K--> S1,
((CF|F)H)|(C),C F H,S3 S0,S0 S1 S2 S3 S4,S4 --C--> S3 | S4 --F--> S2 | S3 --F--> S1 | S1 --H--> S0 | S2 --H--> S0,
(B+B+L+F+)IB*,B F I L,S2 S1,S0 S1 S2 S3 S4 S5 S6,S0 --B--> S3 | S3 --B--> S6 | S6 --B--> S6 | S6 --L--> S4 | S4 --F--> S5 | S4 --L--> S4 | S5 --F--> S5 | S5 --I--> S2 | S2 --B--> S1 | S1 --B--> S1,
(CGG*)|(H),C G H,S4 S3 S1,S0 S1 S2 S3 S4,S2 --C--> S0 | S2 --H--> S1 | S0 --G--> S4 | S4 --G--> S3 | S3 --G--> S3,
((((F*|K)J+L*L+|E*I+)G*|B+J*))|(J),B E F G I J K L,S7 S9 S8 S3 S6 S4,S0 S1 S10 S2 S3 S4 S5 S6 S7 S8 S9,S2 --F--> S2 | S2 --J--> S5 | S10 --B--> S6 | S10 --E--> S1 | S10 --F--> S2 | S10 --I--> S8 | S10 --J--> S7 | S10 --K--> S0 | S0 --J--> S5 | S5 --J--> S5 | S5 --L--> S9 | S7 --J--> S5 | S7 --L--> S9 | S9 --G--> S3 | S9 --L--> S9 | S1 --E--> S1 | S1 --I--> S8 | S8 --G--> S3 | S8 --I--> S8 | S3 --G--> S3 | S6 --B--> S6 | S6 --J--> S4 | S4 --J--> S4,
((B+|F*C*B*G+)E*)I+,B C E F G I,S2,S0 S1 S2 S3 S4 S5 S6 S7,S7 --B--> S7 | S7 --E--> S1 | S7 --G--> S4 | S7 --I--> S2 | S6 --B--> S7 | S6 --C--> S3 | S6 --F--> S5 | S6 --G--> S4 | S5 --B--> S0 | S5 --C--> S3 | S5 --F--> S5 | S5 --G--> S4 | S3 --B--> S0 | S3 --C--> S3 | S3 --G--> S4 | S0 --B--> S0 | S0 --G--> S4 | S4 --E--> S1 | S4 --G--> S4 | S4 --I--> S2 | S1 --E--> S1 | S1 --I--> S2 | S2 --I--> S2,
(((H+|F*E*)H*|G*)L+H+J|K)E+D,D E F G H J K L,S0,S0 S1 S10 S11 S2 S3 S4 S5 S6 S7 S8 S9,S9 --H--> S9 | S9 --L--> S5 | S11 --E--> S8 | S11 --F--> S10 | S11 --G--> S4 | S11 --H--> S9 | S11 --K--> S2 | S11 --L--> S5 | S10 --E--> S8 | S10 --F--> S10 | S10 --H--> S3 | S10 --L--> S5 | S8 --E--> S8 | S8 --H--> S3 | S8 --L--> S5 | S3 --H--> S3 | S3 --L--> S5 | S4 --G--> S4 | S4 --L--> S5 | S5 --H--> S6 | S5 --L--> S5 | S6 --H--> S6 | S6 --J--> S1 | S1 --E--> S7 | S2 --E--> S7 | S7 --D--> S0 | S7 --E--> S7,
